Type,Timestamp (UTC),Ticker,Direction,Strategy,Timeframe,Price,Gates Hit,Gates Total,Quality Tier,Quality Score,Order Action,Quantity,Limit Price,Execution Status,Gate Vector
WALL_UPDATE,2026-02-09T13:52:03.527Z,RITR,,DVTP SHORT,2m,107,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T13:54:00.675Z,RITR,,DVTP SHORT,2m,107,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T13:54:02.088Z,UOKA,,DVTP SHORT,2m,2.12,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T13:56:03.561Z,UOKA,,DVTP SHORT,2m,2.15,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T13:56:09.684Z,RITR,,DVTP SHORT,2m,106,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T13:57:48.261Z,TDTH,,DVTP SHORT,2m,22.1,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T13:57:56.912Z,CSAI,,DVTP SHORT,2m,63.46,3,9,D,33,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=0; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T13:58:02.807Z,UOKA,,DVTP SHORT,2m,2.13,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T13:58:04.132Z,RITR,,DVTP SHORT,2m,107.02,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:00:13.642Z,RITR,,DVTP SHORT,2m,107,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:01:04.894Z,NBY,,DVTP SHORT,2m,86.75,3,9,D,33,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=1; gatedShort_2=0; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:02:00.918Z,RITR,,DVTP SHORT,2m,107,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_NEW,2026-02-09T14:02:02.219Z,SOAR,,DVTP SHORT,2m,48.78,5,9,D,56,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:04:01.511Z,RITR,,DVTP SHORT,2m,106,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:04:02.883Z,UOKA,,DVTP SHORT,2m,2.1,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:06:02.204Z,RITR,,DVTP SHORT,2m,107,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:06:02.699Z,UOKA,,DVTP SHORT,2m,2.1,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_NEW,2026-02-09T14:06:08.065Z,HUMA,,DVTP SHORT,2m,103,6,9,C,67,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_NEW,2026-02-09T14:08:01.061Z,EZRA,,DVTP SHORT,2m,21.43,4,9,D,44,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=1; gatedShort_2=0; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:08:01.977Z,UOKA,,DVTP SHORT,2m,2.11,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:08:02.081Z,RITR,,DVTP SHORT,2m,105,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:10:04.069Z,UOKA,,DVTP SHORT,2m,2.1,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:10:04.333Z,RITR,,DVTP SHORT,2m,105,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:12:00.778Z,UOKA,,DVTP SHORT,2m,2.07,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:12:02.485Z,RITR,,DVTP SHORT,2m,105,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:13:27.904Z,SIDU,,DVTP SHORT,2m,2.47,5,9,D,56,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:14:02.041Z,UOKA,,DVTP SHORT,2m,2.09,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:14:06.282Z,RITR,,DVTP SHORT,2m,106,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:16:00.987Z,RITR,,DVTP SHORT,2m,106,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:16:01.903Z,UOKA,,DVTP SHORT,2m,2.09,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:17:52.471Z,SOAR,,DVTP SHORT,2m,48,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:18:00.827Z,RITR,,DVTP SHORT,2m,104.99000000000001,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:18:06.702Z,UOKA,,DVTP SHORT,2m,2.08,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:20:03.466Z,UOKA,,DVTP SHORT,2m,2.08,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:20:04.099Z,RITR,,DVTP SHORT,2m,103,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:21:54.801Z,SOAR,,DVTP SHORT,2m,47.61,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:22:04.690Z,UOKA,,DVTP SHORT,2m,2.08,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:22:06.226Z,RITR,,DVTP SHORT,2m,103,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:22:54.594Z,SOAR,,DVTP SHORT,2m,47.99,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:24:00.993Z,UOKA,,DVTP SHORT,2m,2.1,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:24:04.943Z,NBY,,DVTP SHORT,2m,89,2,9,D,22,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=0; gatedShort_2=0; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:24:10.347Z,RITR,,DVTP SHORT,2m,103,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_NEW,2026-02-09T14:24:54.439Z,RVPH,,DVTP SHORT,2m,30.060000000000002,5,9,D,56,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:26:00.767Z,RITR,,DVTP SHORT,2m,107,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_NEW,2026-02-09T14:26:00.838Z,MIMI,,DVTP SHORT,2m,36.36,7,9,B,78,,,,,"rule2_Fire=0; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:26:22.171Z,SOAR,,DVTP SHORT,2m,47.980000000000004,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:28:02.953Z,TDTH,,DVTP SHORT,2m,22.07,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:30:04.379Z,SOAR,,DVTP SHORT,2m,48,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:30:15.398Z,TDTH,,DVTP SHORT,2m,23.52,3,9,D,33,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:32:03.862Z,RITR,,DVTP SHORT,2m,102,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_NEW,2026-02-09T14:32:04.292Z,MNTS,,DVTP SHORT,2m,7.47,4,9,D,44,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=0; gatedShort_2=0; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:32:04.520Z,SIDU,,DVTP SHORT,2m,2.34,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_NEW,2026-02-09T14:32:07.031Z,ISPC,,DVTP SHORT,2m,33.83,3,9,D,33,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=0; gatedShort_2=0; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:32:15.668Z,SOAR,,DVTP SHORT,2m,46.5,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_NEW,2026-02-09T14:32:45.704Z,AIRE,,DVTP SHORT,2m,35.82,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:34:04.414Z,SIDU,,DVTP SHORT,2m,2.35,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:34:04.865Z,RITR,,DVTP SHORT,2m,102,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_NEW,2026-02-09T14:34:05.676Z,BFRI,,DVTP SHORT,2m,73.19,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:35:16.277Z,SOAR,,DVTP SHORT,2m,47,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_NEW,2026-02-09T14:35:35.832Z,PAVS,,DVTP SHORT,2m,1.2,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:36:01.045Z,BFRI,,DVTP SHORT,2m,73.48,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:36:03.804Z,SIDU,,DVTP SHORT,2m,2.3000000000000003,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:36:04.001Z,RITR,,DVTP SHORT,2m,100.99000000000001,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:36:08.024Z,SOAR,,DVTP SHORT,2m,48.82,4,9,D,44,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:37:13.087Z,RVPH,,DVTP SHORT,2m,29.51,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:37:34.334Z,PAVS,,DVTP SHORT,2m,1.25,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:38:01.475Z,SIDU,,DVTP SHORT,2m,2.36,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:38:02.667Z,BFRI,,DVTP SHORT,2m,72.02,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:38:05.060Z,RITR,,DVTP SHORT,2m,100.01,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:38:07.040Z,PAVS,,DVTP SHORT,2m,1.21,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:38:10.802Z,AIRE,,DVTP SHORT,2m,36.25,6,9,C,67,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:38:47.459Z,CSAI,,DVTP SHORT,2m,61.300000000000004,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:38:53.038Z,RVPH,,DVTP SHORT,2m,29.52,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:40:03.532Z,RVPH,,DVTP SHORT,2m,29.29,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:40:04.074Z,EZRA,,DVTP SHORT,2m,19.77,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:40:07.962Z,BFRI,,DVTP SHORT,2m,67.5,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:40:09.567Z,RITR,,DVTP SHORT,2m,100.5,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_NEW,2026-02-09T14:40:13.614Z,ATXG,,DVTP SHORT,2m,36.230000000000004,2,9,D,22,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=1; gatedShort_2=0; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:40:32.073Z,PAVS,,DVTP SHORT,2m,1.23,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:42:01.731Z,EZRA,,DVTP SHORT,2m,19.75,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:42:02.789Z,RITR,,DVTP SHORT,2m,101.5,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:42:03.225Z,BFRI,,DVTP SHORT,2m,74.83,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:42:12.256Z,PAVS,,DVTP SHORT,2m,1.16,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:42:31.923Z,CSAI,,DVTP SHORT,2m,61.300000000000004,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:44:04.264Z,RITR,,DVTP SHORT,2m,102.10000000000001,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:44:04.444Z,EZRA,,DVTP SHORT,2m,19.150000000000002,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:44:05.008Z,BFRI,,DVTP SHORT,2m,73,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T14:44:21.882Z,NBY,,DVTP SHORT,2m,87.25,5,9,D,56,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:44:33.133Z,CSAI,,DVTP SHORT,2m,63.14,3,9,D,33,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=0; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T14:44:43.105Z,PAVS,,DVTP SHORT,2m,1.2,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
